measurement,one_way_delay_us
622,0.172733
623,0.172491
624,0.172953
625,0.172099
626,0.172859
627,0.172679
628,0.172608
629,0.172191
630,0.172934
631,0.172757
632,0.171908
633,0.168936
634,0.169710
635,0.169374
636,0.170158
637,0.171166
638,0.171161
639,0.171928
640,0.172737
641,0.171823
642,0.172631
643,0.172777
644,0.172701
645,0.171876
646,0.172555
647,0.172370
648,0.171866
649,0.171751
650,0.172528
651,0.172974
652,0.172330
653,0.171790
654,0.172613
655,0.172741
656,0.172641
657,0.171782
658,0.172413
659,0.172335
660,0.172121
661,0.171840
662,0.172594
663,0.172500
664,0.172805
665,0.171819
666,0.172519
667,0.172626
668,0.172947
669,0.171764
670,0.171799
671,0.170423
672,0.171270
673,0.172148
674,0.173040
675,0.173011
676,0.171811
677,0.172602
678,0.172748
679,0.172554
680,0.171756
681,0.171972
682,0.172754
683,0.172663
684,0.171796
685,0.172479
686,0.172398
687,0.172295
688,0.171837
689,0.172565
690,0.172528
691,0.172844
692,0.171815
693,0.172572
694,0.172718
695,0.172618
696,0.171809
697,0.172530
698,0.172436
699,0.172196
700,0.171752
701,0.172650
702,0.172506
703,0.170597
704,0.171399
705,0.172234
706,0.171378
707,0.172168
708,0.172998
709,0.172895
710,0.172338
711,0.172590
712,0.171599
713,0.172216
714,0.171152
715,0.171962
716,0.172742
717,0.172800
718,0.172464
719,0.172145
720,0.172951
721,0.172611
722,0.172338
723,0.170487
724,0.171360
725,0.172250
726,0.172366
727,0.172118
728,0.172890
729,0.172692
730,0.172526
731,0.172261
732,0.172763
733,0.171921
734,0.172690
735,0.172586
736,0.172429
737,0.172902
738,0.170481
739,0.171334
740,0.172234
741,0.172373
742,0.172156
743,0.172948
744,0.172890
745,0.172634
746,0.172401
747,0.172917
748,0.172061
749,0.172762
750,0.172671
751,0.172549
752,0.172262
753,0.173012
754,0.172881
755,0.172798
756,0.172973
757,0.172721
758,0.172586
759,0.165862
760,0.166523
761,0.167303
762,0.168201
763,0.167865
764,0.168728
765,0.169575
766,0.170516
767,0.170241
768,0.171125
769,0.171979
770,0.171870
771,0.171629
772,0.170441
773,0.171316
774,0.172185
775,0.173054
776,0.173061
777,0.171832
778,0.172590
779,0.172732
780,0.172672
781,0.171850
782,0.172592
783,0.172431
784,0.172245
785,0.171835
786,0.172576
787,0.172467
788,0.172247
789,0.171836
790,0.172567
791,0.172535
792,0.172947
793,0.171836
794,0.172599
795,0.172757
796,0.172810
797,0.171711
798,0.172456
799,0.172495
800,0.172917
801,0.171820
802,0.172629
803,0.172797
804,0.172279
805,0.171849
806,0.172571
807,0.172580
808,0.173008
809,0.171486
810,0.172547
811,0.172276
812,0.172596
813,0.170506
814,0.171250
815,0.172134
816,0.172938
817,0.172566
818,0.171899
819,0.171691
820,0.172515
821,0.172941
822,0.171885
823,0.172575
824,0.172266
825,0.172096
826,0.171870
827,0.172596
828,0.170569
829,0.171398
830,0.172276
831,0.172409
832,0.172815
833,0.171815
834,0.172574
835,0.171879
836,0.167533
837,0.168289
838,0.169136
839,0.170006
840,0.170907
841,0.171820
842,0.172712
843,0.172106
844,0.171764
845,0.172027
846,0.172759
847,0.172624
848,0.171835
849,0.172518
850,0.172356
851,0.172387
852,0.171833
853,0.171888
854,0.172748
855,0.172659
856,0.171722
857,0.172454
858,0.172605
859,0.173026
860,0.171811
861,0.172585
862,0.171869
863,0.166958
864,0.167727
865,0.168580
866,0.169422
867,0.170316
868,0.171211
869,0.172104
870,0.171418
871,0.171016
872,0.171780
873,0.172684
874,0.172401
875,0.172702
876,0.171870
877,0.172532
878,0.172959
879,0.172980
880,0.171784
881,0.172495
882,0.172664
883,0.173014
884,0.171830
885,0.172595
886,0.172778
887,0.172728
888,0.171762
889,0.172458
890,0.172410
891,0.172183
892,0.171891
893,0.172607
894,0.172571
895,0.172933
896,0.171902
897,0.172685
898,0.172818
899,0.172817
900,0.171393
901,0.172418
902,0.172410
903,0.172201
904,0.171842
905,0.172548
906,0.172518
907,0.172903
908,0.171752
909,0.172451
910,0.172390
911,0.171568
912,0.170514
913,0.171753
914,0.170340
915,0.171100
916,0.171965
917,0.172776
918,0.172831
919,0.171686
920,0.172440
921,0.172410
922,0.172588
923,0.171888
924,0.172591
925,0.172717
926,0.172567
927,0.171769
928,0.172474
929,0.172382
930,0.172298
931,0.171720
932,0.172475
933,0.172483
934,0.172276
935,0.171866
936,0.172631
937,0.172634
938,0.172468
939,0.171704
940,0.171962
941,0.172691
942,0.172557
943,0.171857
944,0.172079
945,0.172810
946,0.172611
947,0.171828
948,0.172531
949,0.172987
950,0.172809
951,0.171834
952,0.172590
953,0.172672
954,0.173025
955,0.171855
956,0.172651
957,0.172779
958,0.172035
959,0.171841
960,0.172585
961,0.172459
962,0.172792
963,0.171788
964,0.172535
965,0.172701
966,0.172662
967,0.171808
968,0.172543
969,0.172596
970,0.172932
971,0.171822
972,0.172580
973,0.172736
974,0.172590
975,0.171757
976,0.172429
977,0.172371
978,0.172055
979,0.171815
980,0.172531
981,0.172488
982,0.172817
983,0.171902
984,0.172574
985,0.172703
986,0.172525
987,0.171810
988,0.172515
989,0.172300
990,0.172025
991,0.171785
992,0.172600
993,0.172967
994,0.172745
995,0.171811
996,0.172564
997,0.172665
998,0.172995
999,0.171831
1000,0.172622
1001,0.172804
1002,0.172674
1003,0.171852
1004,0.172508
1005,0.172348
1006,0.172182
1007,0.171876
1008,0.172586
1009,0.172500
1010,0.172922
1011,0.171127
1012,0.172143
1013,0.171299
1014,0.172031
1015,0.171407
1016,0.172108
1017,0.172945
1018,0.172374
1019,0.171453
1020,0.172223
1021,0.172573
1022,0.172235
1023,0.171884
1024,0.172604
1025,0.172575
1026,0.172979
1027,0.171008
1028,0.172673
1029,0.172814
1030,0.172248
1031,0.171812
1032,0.172557
1033,0.172444
1034,0.172860
1035,0.171808
1036,0.172560
1037,0.172704
1038,0.172147
1039,0.171767
1040,0.172469
1041,0.172312
1042,0.172774
1043,0.171778
1044,0.172484
1045,0.171866
1046,0.170695
1047,0.171503
1048,0.172346
1049,0.172502
1050,0.172688
1051,0.171733
1052,0.172504
1053,0.172482
1054,0.172421
1055,0.171829
1056,0.172608
1057,0.172744
1058,0.172322
1059,0.171827
1060,0.172630
1061,0.172512
1062,0.172030
1063,0.171770
1064,0.172566
1065,0.172578
1066,0.172994
1067,0.171865
1068,0.172610
1069,0.172714
1070,0.172062
1071,0.171153
1072,0.172563
1073,0.172713
1074,0.172533
1075,0.171790
1076,0.172584
1077,0.172347
1078,0.172253
1079,0.171797
1080,0.172577
1081,0.172493
1082,0.172383
1083,0.171908
1084,0.172678
1085,0.172676
1086,0.172769
1087,0.171807
1088,0.172498
1089,0.172487
1090,0.172952
1091,0.171854
1092,0.172648
1093,0.172767
1094,0.172855
1095,0.171829
1096,0.171727
1097,0.172558
1098,0.173019
1099,0.171732
1100,0.172482
1101,0.172950
1102,0.172985
1103,0.171859
1104,0.172593
1105,0.172562
1106,0.172542
1107,0.171799
1108,0.169675
1109,0.170567
1110,0.032147
1111,0.031350
1112,0.030567
1113,0.029717
1114,0.030207
1115,0.029402
1116,0.028562
1117,0.027720
1118,0.026819
1119,0.025967
1120,0.025067
1121,0.024167
1122,0.024811
1123,0.023977
1124,0.023163
1125,0.022331
1126,0.021497
1127,0.020664
1128,0.021232
1129,0.020368
1130,0.019479
1131,0.018629
1132,0.017747
1133,0.016894
1134,0.016043
1135,0.015216
1136,0.014325
1137,0.014223
1138,0.014901
1139,0.014063
1140,0.013192
1141,0.012326
1142,0.011457
1143,0.010568
1144,0.011145
1145,0.010346
1146,0.009505
1147,0.008603
1148,0.007740
1149,0.006854
1150,0.005958
1151,0.006703
1152,0.005858
1153,0.005024
1154,0.004273
1155,0.003544
1156,0.004313
1157,0.003479
1158,0.002644
1159,0.001762
1160,0.000877
1161,0.000005
1162,0.000882
1163,0.000264
1164,0.001093
1165,0.001913
1166,0.002759
1167,0.003646
1168,0.004514
1169,0.004307
1170,0.005181
1171,0.006041
1172,0.006817
1173,0.006538
1174,0.007414
1175,0.008273
1176,0.009113
1177,0.009075
1178,0.009917
1179,0.010780
1180,0.011606
1181,0.012440
1182,0.011868
1183,0.012691
1184,0.013534
1185,0.014378
1186,0.015155
1187,0.016031
1188,0.016919
1189,0.016281
1190,0.017091
1191,0.017852
1192,0.018738
1193,0.019583
1194,0.020442
1195,0.019681
1196,0.020513
1197,0.021241
1198,0.022062
1199,0.022893
1200,0.022173
1201,0.022979
1202,0.023783
1203,0.024632
1204,0.025429
1205,0.026306
1206,0.025749
1207,0.026586
1208,0.027406
1209,0.028245
1210,0.029126
1211,0.030500
1212,0.031363
1213,0.030293
1214,0.031076
1215,0.031907
1216,0.032743
1217,0.033639
1218,0.033559
1219,0.125573
1220,0.126423
1221,0.127313
1222,0.126968
1223,0.127848
1224,0.128875
1225,0.130356
1226,0.130183
1227,0.131071
1228,0.131958
1229,0.132834
1230,0.132773
1231,0.133587
1232,0.134400
1233,0.135424
1234,0.136284
1235,0.136148
1236,0.136957
1237,0.137859
1238,0.138716
1239,0.138121
1240,0.139003
1241,0.139801
1242,0.140715
1243,0.141589
1244,0.142435
1245,0.141686
1246,0.142499
1247,0.143185
1248,0.144029
1249,0.144882
1250,0.144460
1251,0.145295
1252,0.146071
1253,0.145925
1254,0.146637
1255,0.147458
1256,0.148300
1257,0.148464
1258,0.149335
1259,0.150237
1260,0.151248
1261,0.152121
1262,0.151634
1263,0.152391
1264,0.153179
1265,0.154014
1266,0.154906
1267,0.155794
1268,0.156668
1269,0.155807
1270,0.156626
1271,0.157522
1272,0.158369
1273,0.159178
1274,0.160008
1275,0.159321
1276,0.160170
1277,0.161090
1278,0.161969
1279,0.161770
1280,0.162605
1281,0.163321
1282,0.164158
1283,0.165061
1284,0.165938
1285,0.165438
1286,0.166316
1287,0.167177
1288,0.168756
1289,0.169558
1290,0.170429
1291,0.171297
1292,0.170221
1293,0.171049
1294,0.171895
1295,0.172740
1296,0.172221
1297,0.171796
1298,0.172599
1299,0.172547
1300,0.172906
1301,0.171781
1302,0.170689
1303,0.171547
1304,0.170710
1305,0.171478
1306,0.172370
1307,0.172567
1308,0.172916
1309,0.171489
1310,0.172431
1311,0.172493
1312,0.171633
1313,0.171462
1314,0.172184
1315,0.173036
1316,0.173015
1317,0.171868
1318,0.172578
1319,0.172715
1320,0.172129
1321,0.171700
1322,0.171400
1323,0.172226
1324,0.173057
1325,0.171823
1326,0.172580
1327,0.172732
1328,0.172147
1329,0.171674
1330,0.172485
1331,0.172368
1332,0.172796
1333,0.171701
1334,0.172434
1335,0.172418
1336,0.172763
1337,0.171818
1338,0.172528
1339,0.172661
1340,0.173018
1341,0.171772
1342,0.172552
1343,0.172726
1344,0.172546
1345,0.171799
1346,0.172502
1347,0.172447
1348,0.172806
1349,0.171819
1350,0.172559
1351,0.172723
1352,0.172635
1353,0.171267
1354,0.170928
1355,0.171792
1356,0.170718
1357,0.171615
1358,0.172506
1359,0.172650
1360,0.172194
1361,0.171741
1362,0.172521
1363,0.172476
1364,0.172876
1365,0.171813
1366,0.172562
1367,0.172710
1368,0.172580
1369,0.171852
1370,0.172549
1371,0.172407
1372,0.172220
1373,0.171899
1374,0.172619
1375,0.172540
1376,0.172637
1377,0.171854
1378,0.172475
1379,0.172592
1380,0.172909
1381,0.171773
1382,0.172597
1383,0.172745
1384,0.172639
1385,0.171753
1386,0.172415
1387,0.172406
1388,0.172229
1389,0.171796
1390,0.172589
1391,0.172488
1392,0.169620
1393,0.170456
1394,0.172239
1395,0.172356
1396,0.172092
1397,0.172832
1398,0.172741
1399,0.172639
1400,0.172415
1401,0.173004
1402,0.171851
1403,0.170520
1404,0.171306
1405,0.172378
1406,0.172478
1407,0.172775
1408,0.171794
1409,0.172525
1410,0.172555
1411,0.172465
1412,0.170921
1413,0.171455
1414,0.172280
1415,0.171079
1416,0.171819
1417,0.172712
1418,0.172363
1419,0.172997
1420,0.171604
1421,0.172388
1422,0.172260
1423,0.173002
1424,0.171733
1425,0.172571
1426,0.172700
1427,0.171788
1428,0.170661
1429,0.171511
1430,0.172431
1431,0.172604
1432,0.172926
1433,0.171811
1434,0.172566
1435,0.172693
1436,0.172520
1437,0.169191
1438,0.169977
1439,0.170865
1440,0.171702
1441,0.172589
1442,0.172660
1443,0.171392
1444,0.171166
1445,0.171462
1446,0.172270
1447,0.171769
1448,0.171406
1449,0.171077
1450,0.171845
1451,0.172658
1452,0.173025
1453,0.172517
1454,0.171884
1455,0.172628
1456,0.172706
1457,0.172589
1458,0.171772
1459,0.172464
1460,0.172423
1461,0.172194
1462,0.171877
1463,0.172612
1464,0.172581
1465,0.172918
1466,0.171801
1467,0.172637
1468,0.172783
1469,0.172602
1470,0.171813
1471,0.172520
1472,0.173015
1473,0.172795
1474,0.171852
1475,0.172569
1476,0.172467
1477,0.172825
1478,0.171810
1479,0.172574
1480,0.172706
1481,0.172640
1482,0.171857
1483,0.170731
1484,0.171583
1485,0.170738
1486,0.171615
1487,0.172459
1488,0.172597
1489,0.172935
1490,0.171817
1491,0.172563
1492,0.172679
1493,0.172736
1494,0.171761
1495,0.172565
1496,0.172530
1497,0.172337
1498,0.171003
1499,0.172577
1500,0.172702
1501,0.172588
1502,0.171727
1503,0.171304
1504,0.172071
1505,0.172044
1506,0.171835
1507,0.172650
1508,0.172541
1509,0.172987
1510,0.171489
1511,0.172124
1512,0.171121
1513,0.171889
1514,0.171857
1515,0.172595
1516,0.171961
1517,0.172696
1518,0.171571
1519,0.172354
1520,0.172004
1521,0.172785
1522,0.171798
1523,0.172581
1524,0.172655
1525,0.172948
1526,0.171792
1527,0.172596
1528,0.172707
1529,0.173014
1530,0.171870
1531,0.172624
1532,0.172733
1533,0.172568
1534,0.169206
1535,0.170069
1536,0.170954
1537,0.171809
1538,0.172710
1539,0.172846
1540,0.171584
1541,0.172246
1542,0.172147
1543,0.172740
1544,0.171797
1545,0.172584
1546,0.172729
1547,0.172567
1548,0.171823
1549,0.172543
1550,0.172329
1551,0.172252
1552,0.169268
1553,0.170116
1554,0.171040
1555,0.171884
1556,0.172783
1557,0.172900
1558,0.171601
1559,0.171261
1560,0.170487
1561,0.171300
1562,0.172125
1563,0.172286
1564,0.172620
1565,0.171912
1566,0.172705
1567,0.172602
1568,0.172970
1569,0.171793
1570,0.172564
1571,0.172720
1572,0.172599
1573,0.171745
1574,0.172468
1575,0.172374
1576,0.172180
1577,0.171887
1578,0.172610
1579,0.172487
1580,0.172811
1581,0.171837
1582,0.172569
1583,0.172706
1584,0.172530
1585,0.171781
1586,0.172513
1587,0.172420
1588,0.172201
1589,0.171723
1590,0.172525
1591,0.170557
1592,0.171360
1593,0.172182
1594,0.173031
1595,0.172476
1596,0.171853
1597,0.172633
1598,0.172603
1599,0.172953
1600,0.171759
1601,0.172634
1602,0.172770
1603,0.172585
1604,0.171802
1605,0.172512
1606,0.172407
1607,0.172155
1608,0.171823
1609,0.172548
1610,0.172241
1611,0.171453
1612,0.171277
1613,0.172053
1614,0.172819
1615,0.171678
1616,0.171446
1617,0.172166
1618,0.171987
1619,0.170332
1620,0.171172
1621,0.172003
1622,0.172814
1623,0.172503
1624,0.172314
1625,0.172681
1626,0.172058
1627,0.172850
1628,0.172790
1629,0.172794
1630,0.172681
1631,0.172485
1632,0.171627
1633,0.172296
1634,0.173039
1635,0.173034
1636,0.172882
1637,0.170579
1638,0.171436
1639,0.172297
1640,0.172306
1641,0.171956
1642,0.172750
1643,0.172592
1644,0.172572
1645,0.172348
1646,0.172035
1647,0.172869
1648,0.172726
1649,0.172368
1650,0.172124
1651,0.170426
1652,0.171294
1653,0.170272
1654,0.171120
1655,0.171982
1656,0.172821
1657,0.172905
1658,0.172846
1659,0.172576
1660,0.172920
1661,0.172676
1662,0.172477
1663,0.172916
1664,0.172055
1665,0.172769
1666,0.172674
1667,0.172528
1668,0.172264
1669,0.172999
1670,0.172840
1671,0.172762
1672,0.172881
1673,0.172686
1674,0.172624
1675,0.172264
1676,0.173047
1677,0.170569
1678,0.171397
1679,0.172291
1680,0.171951
1681,0.168856
1682,0.169563
1683,0.170449
1684,0.171298
1685,0.172214
1686,0.172308
1687,0.172666
1688,0.171842
1689,0.172564
1690,0.172646
1691,0.172036
1692,0.171867
1693,0.171628
1694,0.172439
1695,0.172933
1696,0.171863
1697,0.171646
1698,0.172448
1699,0.172791
1700,0.171612
1701,0.172530
1702,0.172605
1703,0.172477
1704,0.171704
1705,0.172466
1706,0.172451
1707,0.172388
1708,0.170931
1709,0.172521
1710,0.171943
1711,0.172694
1712,0.171904
1713,0.172591
1714,0.171890
1715,0.172686
1716,0.171881
1717,0.171780
1718,0.172575
1719,0.172991
1720,0.171831
1721,0.172536
1722,0.172635
1723,0.172122
1724,0.171757
1725,0.172555
1726,0.172360
1727,0.172447
1728,0.171891
1729,0.172633
1730,0.172587
1731,0.172177
1732,0.171863
1733,0.172630
1734,0.172469
1735,0.172895
1736,0.171853
1737,0.172602
1738,0.172693
1739,0.172270
1740,0.171828
1741,0.171613
1742,0.172451
1743,0.172811
1744,0.171830
1745,0.172573
1746,0.172628
1747,0.172156
1748,0.171802
1749,0.172578
1750,0.172524
1751,0.172988
1752,0.171788
1753,0.172564
1754,0.172655
1755,0.172669
1756,0.171671
1757,0.172439
1758,0.172429
1759,0.172325
1760,0.171856
1761,0.172571
1762,0.172663
1763,0.172192
1764,0.171851
1765,0.172609
1766,0.172597
1767,0.172475
1768,0.171711
1769,0.172483
1770,0.172488
1771,0.172496
1772,0.171879
1773,0.172589
1774,0.172709
1775,0.172181
1776,0.171728
1777,0.172471
1778,0.172394
1779,0.172364
1780,0.171852
1781,0.172594
1782,0.172606
1783,0.170578
1784,0.171395
1785,0.172285
1786,0.172346
1787,0.172332
1788,0.172755
1789,0.172219
1790,0.172680
1791,0.171909
1792,0.172620
1793,0.172437
1794,0.172923
1795,0.172395
1796,0.172804
1797,0.172359
1798,0.172135
1799,0.172865
1800,0.172702
1801,0.172832
1802,0.172581
1803,0.172822
1804,0.172776
1805,0.172726
1806,0.172613
1807,0.172681
1808,0.172525
1809,0.172885
1810,0.171801
1811,0.172382
1812,0.171884
1813,0.172580
1814,0.172547
1815,0.171664
1816,0.172462
1817,0.170360
1818,0.171175
1819,0.172048
1820,0.172838
1821,0.172875
1822,0.172693
1823,0.172862
1824,0.172738
1825,0.172541
1826,0.171943
1827,0.172714
1828,0.172634
1829,0.172474
1830,0.172884
1831,0.172724
1832,0.172604
1833,0.172552
1834,0.172509
1835,0.170551
1836,0.171364
1837,0.172252
1838,0.173034
1839,0.173035
1840,0.172901
1841,0.172835
1842,0.172146
1843,0.172873
1844,0.172774
1845,0.172693
1846,0.172434
1847,0.172972
1848,0.172338
1849,0.173013
1850,0.172878
1851,0.172838
1852,0.172699
1853,0.172035
1854,0.172794
1855,0.172743
1856,0.172987
1857,0.172744
1858,0.172622
1859,0.172484
1860,0.172401
1861,0.172716
1862,0.172623
1863,0.172631
1864,0.172402
1865,0.172900
1866,0.172370
1867,0.172753
1868,0.172216
1869,0.173011
1870,0.172895
1871,0.172759
