measurement,one_way_delay_us
746,0.171589
747,0.172474
748,0.172625
749,0.172987
750,0.171831
751,0.172598
752,0.172773
753,0.171778
754,0.170738
755,0.171555
756,0.172444
757,0.172570
758,0.172947
759,0.171837
760,0.172658
761,0.172794
762,0.172710
763,0.171858
764,0.172578
765,0.172470
766,0.171920
767,0.170736
768,0.171555
769,0.172447
770,0.172569
771,0.172921
772,0.171795
773,0.172540
774,0.171890
775,0.168052
776,0.168901
777,0.169797
778,0.170705
779,0.171601
780,0.170539
781,0.171336
782,0.172244
783,0.172363
784,0.172163
785,0.171046
786,0.172624
787,0.172750
788,0.172701
789,0.171355
790,0.171584
791,0.172415
792,0.171712
793,0.171697
794,0.172505
795,0.172321
796,0.172034
797,0.171884
798,0.172649
799,0.172447
800,0.172211
801,0.171839
802,0.169917
803,0.171739
804,0.167136
805,0.167838
806,0.168645
807,0.169494
808,0.170386
809,0.171505
810,0.171199
811,0.171067
812,0.168896
813,0.169631
814,0.170538
815,0.170381
816,0.171284
817,0.172112
818,0.171865
819,0.172566
820,0.172386
821,0.172238
822,0.171846
823,0.171700
824,0.172496
825,0.172816
826,0.171831
827,0.172530
828,0.172575
829,0.172616
830,0.171798
831,0.172531
832,0.172378
833,0.172286
834,0.171818
835,0.172536
836,0.172612
837,0.172238
838,0.171776
839,0.172551
840,0.172551
841,0.172665
842,0.171731
843,0.172479
844,0.172529
845,0.173005
846,0.171769
847,0.172521
848,0.171870
849,0.170726
850,0.171456
851,0.172287
852,0.172093
853,0.172883
854,0.171774
855,0.172504
856,0.172693
857,0.172262
858,0.171811
859,0.172571
860,0.172620
861,0.172258
862,0.171797
863,0.172597
864,0.170540
865,0.171307
866,0.172180
867,0.173053
868,0.173033
869,0.171854
870,0.170496
871,0.171254
872,0.172061
873,0.172855
874,0.172977
875,0.171674
876,0.171371
877,0.171855
878,0.172674
879,0.171758
880,0.172516
881,0.172438
882,0.172988
883,0.171084
884,0.172659
885,0.172777
886,0.172370
887,0.171817
888,0.171654
889,0.172475
890,0.172988
891,0.171887
892,0.171882
893,0.172703
894,0.172637
895,0.171881
896,0.172605
897,0.172718
898,0.172059
899,0.171797
900,0.172531
901,0.172598
902,0.172832
903,0.171832
904,0.172634
905,0.172790
906,0.172479
907,0.171798
908,0.172618
909,0.172427
910,0.172019
911,0.171052
912,0.171624
913,0.172426
914,0.171265
915,0.172035
916,0.171508
917,0.172316
918,0.172704
919,0.171717
920,0.171535
921,0.172257
922,0.171881
923,0.170710
924,0.171531
925,0.172422
926,0.171906
927,0.170735
928,0.171570
929,0.172455
930,0.170583
931,0.171375
932,0.172180
933,0.172987
934,0.173024
935,0.171875
936,0.172674
937,0.172776
938,0.172815
939,0.171788
940,0.172523
941,0.172524
942,0.172935
943,0.169242
944,0.170073
945,0.170925
946,0.171766
947,0.171463
948,0.172274
949,0.165717
950,0.166558
951,0.167481
952,0.168373
953,0.168450
954,0.169314
955,0.170199
956,0.171983
957,0.171801
958,0.171533
959,0.172325
960,0.172302
961,0.172831
962,0.171797
963,0.172533
964,0.172574
965,0.171771
966,0.170711
967,0.171541
968,0.170447
969,0.171267
970,0.438245
971,0.437538
972,0.436727
973,0.435837
974,0.434944
975,0.435323
976,0.434463
977,0.433570
978,0.432692
979,0.432674
980,0.431797
981,0.554183
982,0.553523
983,0.552697
984,0.551940
985,0.551138
986,0.551989
987,0.551159
988,0.550288
989,0.549421
990,0.548586
991,0.547772
992,0.548392
993,0.547536
994,0.546682
995,0.545798
996,0.544985
997,0.544080
998,0.543188
999,0.543747
1000,0.542932
1001,0.541916
1002,0.541051
1003,0.540176
1004,0.539292
1005,0.538405
1006,0.537525
1007,0.538418
1008,0.537565
1009,0.536693
1010,0.535904
1011,0.534800
1012,0.535302
1013,0.534489
1014,0.533685
1015,0.532888
1016,0.532100
1017,0.531338
1018,0.532186
1019,0.531448
1020,0.530656
1021,0.529849
1022,0.530388
1023,0.529620
1024,0.528825
1025,0.528068
1026,0.527284
1027,0.526484
1028,0.527731
1029,0.526887
1030,0.526084
1031,0.525259
1032,0.525380
1033,0.524511
1034,0.523645
1035,0.522773
1036,0.521891
1037,0.522096
1038,0.521237
1039,0.520382
1040,0.519510
1041,0.519831
1042,0.518972
1043,0.518120
1044,0.517290
1045,0.517367
1046,0.516487
1047,0.515601
1048,0.514732
1049,0.513848
1050,0.513704
1051,0.513181
1052,0.512322
1053,0.511442
1054,0.510565
1055,0.510632
1056,0.509758
1057,0.508885
1058,0.507989
1059,0.507101
1060,0.507188
1061,0.506343
1062,0.505467
1063,0.504586
1064,0.503697
1065,0.502810
1066,0.503217
1067,0.502358
1068,0.501468
1069,0.501403
1070,0.500570
1071,0.499687
1072,0.498809
1073,0.497922
1074,0.497033
1075,0.497464
1076,0.496682
1077,0.495816
1078,0.494949
1079,0.494849
1080,0.494323
1081,0.533004
1082,0.532328
1083,0.531515
1084,0.530622
1085,0.529720
1086,0.528814
1087,0.527915
1088,0.527030
1089,0.527796
1090,0.526923
1091,0.526074
1092,0.525189
1093,0.524305
1094,0.523446
1095,0.524186
1096,0.523342
1097,0.522514
1098,0.521632
1099,0.520785
1100,0.519945
1101,0.518932
1102,0.518241
1103,0.519086
1104,0.518255
1105,0.517374
1106,0.516498
1107,0.516570
1108,0.515743
1109,0.514872
1110,0.513839
1111,0.514128
1112,0.513303
1113,0.512461
1114,0.511593
1115,0.511738
1116,0.510904
1117,0.510058
1118,0.509182
1119,0.508343
1120,0.508577
1121,0.507759
1122,0.506904
1123,0.506036
1124,0.506008
1125,0.505153
1126,0.504297
1127,0.503472
1128,1.179968
1129,1.179306
1130,1.178572
1131,1.178815
1132,0.587286
1133,0.586385
1134,0.585473
1135,0.585407
1136,0.584643
1137,0.583858
1138,0.583097
1139,0.583339
1140,0.582457
1141,0.581573
1142,0.580668
1143,0.579760
1144,0.579833
1145,0.579059
1146,0.578233
1147,0.577390
1148,0.577826
1149,0.576280
1150,0.576378
1151,0.575601
1152,0.574791
1153,0.573990
1154,0.574306
1155,0.573534
1156,0.572719
1157,0.573000
1158,0.572175
1159,0.571380
1160,0.570590
1161,0.570687
1162,0.569908
1163,0.569146
1164,0.568297
1165,0.568678
1166,0.567932
1167,0.567999
1168,0.567276
1169,0.566459
1170,0.565645
1171,0.566096
1172,0.565308
1173,0.564498
1174,0.564578
1175,0.563833
1176,0.563017
1177,0.562232
1178,0.562460
1179,0.561581
1180,0.560692
1181,0.559797
1182,0.558899
1183,0.559306
1184,0.558509
1185,0.557661
1186,0.557742
1187,0.556847
1188,0.556008
1189,0.555220
1190,0.555159
1191,0.554294
1192,0.553424
1193,0.552560
1194,0.550767
1195,0.551341
1196,0.550621
1197,0.549863
1198,0.549066
1199,0.548339
1200,0.549531
1201,0.548771
1202,0.547995
1203,0.547151
1204,0.547419
1205,0.546529
1206,0.545625
1207,0.544732
1208,0.544589
1209,0.543832
1210,0.542959
1211,0.541635
1212,0.540807
1213,0.540929
1214,0.540055
1215,0.539216
1216,0.538394
1217,0.538737
1218,0.537998
1219,0.537243
1220,0.537466
1221,0.536617
1222,0.535797
1223,0.534980
1224,0.535355
1225,0.534589
1226,0.533749
1227,0.533981
1228,0.533139
1229,0.532332
1230,0.532376
1231,0.531545
1232,0.530673
1233,0.529877
1234,0.529055
1235,0.529702
1236,0.528930
1237,0.528208
1238,0.527413
1239,0.526686
1240,0.527456
1241,0.526662
1242,0.525879
1243,0.113322
1244,0.114159
1245,0.113416
1246,0.114269
1247,0.115138
1248,0.115990
1249,0.116843
1250,0.117676
1251,0.118581
1252,0.118108
1253,0.118945
1254,0.119833
1255,0.120696
1256,0.121595
1257,0.122469
1258,0.123330
1259,0.123085
1260,0.123927
1261,0.124800
1262,0.125701
1263,0.126580
1264,0.127479
1265,0.128490
1266,0.127696
1267,0.128481
1268,0.129302
1269,0.130187
1270,0.131078
1271,0.131968
1272,0.131465
1273,0.132329
1274,0.133213
1275,0.134072
1276,0.134959
1277,0.136590
1278,0.137471
1279,0.138373
1280,0.137199
1281,0.137988
1282,0.138865
1283,0.137904
1284,0.138810
1285,0.139636
1286,0.140479
1287,0.141360
1288,0.142261
1289,0.142026
1290,0.142892
1291,0.143741
1292,0.144587
1293,0.144474
1294,0.145278
1295,0.146128
1296,0.146843
1297,0.146908
1298,0.147773
1299,0.148669
1300,0.149555
1301,0.150430
1302,0.150521
1303,0.151415
1304,0.152294
1305,0.153242
1306,0.154127
1307,0.154995
1308,0.154423
1309,0.155277
1310,0.156165
1311,0.157102
1312,0.157932
1313,0.158796
1314,0.159700
1315,0.160543
1316,0.159871
1317,0.160709
1318,0.161604
1319,0.162506
1320,0.163410
1321,0.164266
1322,0.163278
1323,0.163412
1324,0.164219
1325,0.165104
1326,0.166019
1327,0.166885
1328,0.167807
1329,0.167178
1330,0.167975
1331,0.168833
1332,0.169708
1333,0.170575
1334,0.171464
1335,0.172313
1336,0.172304
1337,0.172179
1338,0.171862
1339,0.172680
1340,0.172533
1341,0.172355
1342,0.171918
1343,0.170752
1344,0.171607
1345,0.170744
1346,0.171540
1347,0.172302
1348,0.172239
1349,0.172671
1350,0.171795
1351,0.170500
1352,0.171356
1353,0.172236
1354,0.172403
1355,0.172389
1356,0.171857
1357,0.171819
1358,0.172880
1359,0.172785
1360,0.171811
1361,0.172532
1362,0.170576
1363,0.171393
1364,0.172275
1365,0.172375
1366,0.172808
1367,0.171830
1368,0.172545
1369,0.172673
1370,0.172169
1371,0.171878
1372,0.172674
1373,0.172618
1374,0.166140
1375,0.166888
1376,0.167752
1377,0.168641
1378,0.168252
1379,0.169111
1380,0.169994
1381,0.170877
1382,0.045834
1383,0.045147
1384,0.044376
1385,0.043504
1386,0.042651
1387,0.043684
1388,0.042918
1389,0.042116
1390,0.041217
1391,0.040345
1392,0.040590
1393,0.039718
1394,0.038816
1395,0.037921
1396,0.038277
1397,0.037514
