measurement,one_way_delay_us
456,0.040048
457,0.039272
458,0.038408
459,0.037536
460,0.036649
461,0.035773
462,0.036371
463,0.035533
464,0.034697
465,0.040456
466,0.039683
467,0.038852
468,0.037985
469,0.037074
470,0.037376
471,0.036567
472,0.035710
473,0.034828
474,0.035116
475,0.034287
476,0.033424
477,0.033535
478,0.032738
479,0.031997
480,0.031144
481,0.031162
482,0.030338
483,0.029458
484,0.028583
485,0.027711
486,0.027991
487,0.027172
488,0.028860
489,0.027133
490,0.026328
491,0.026563
492,0.025706
493,0.024841
494,0.023947
495,0.023066
496,0.023289
497,0.022404
498,0.021513
499,0.029347
500,0.028575
501,0.030421
502,0.029647
503,0.028799
504,0.027927
505,0.027048
506,0.027310
507,0.026473
508,0.025622
509,0.024760
510,0.024978
511,0.023813
512,0.022932
513,0.022058
514,0.022093
515,0.027555
516,0.026785
517,0.025996
518,0.025140
519,0.024262
520,0.023369
521,0.031095
522,0.031154
523,0.030283
524,0.029422
525,0.028538
526,0.027633
527,0.026745
528,0.025768
529,0.026543
530,0.025684
531,0.024793
532,0.023914
533,0.034712
534,0.033940
535,0.033095
536,0.032279
537,0.031426
538,0.030516
539,0.029615
540,0.028695
541,0.029599
542,0.028738
543,0.027410
544,0.029023
545,0.028140
546,0.027157
547,0.026257
548,0.025356
549,0.026645
550,0.025818
551,0.024957
552,0.024132
553,0.023271
554,0.022390
555,0.021487
556,0.020600
557,0.021589
558,0.020802
559,0.019936
560,0.019048
561,0.017900
562,0.018285
563,0.017445
564,0.016555
565,0.016714
566,0.015817
567,0.014916
568,0.014063
569,0.013166
570,0.013025
571,0.012149
572,0.011267
573,0.010356
574,0.009471
575,0.008575
576,0.007668
577,0.008160
578,0.007287
579,0.006401
580,0.016025
581,0.015255
582,0.014403
583,0.013547
584,0.012676
585,0.011806
586,0.012445
587,0.012758
588,0.011908
589,0.011041
590,0.010154
591,0.009281
592,0.009254
593,0.008467
594,0.007604
595,0.006836
596,0.006778
597,0.005902
598,0.005046
599,0.004175
600,0.003309
601,0.002360
602,0.002613
603,0.001758
604,0.000876
605,0.000016
606,0.000425
607,0.000358
608,0.001234
609,0.002486
610,0.012088
611,0.011331
612,0.010418
613,0.009480
614,0.010977
615,0.023246
616,0.022433
617,0.021601
618,0.020757
619,0.019889
620,0.018982
621,0.033315
622,0.032515
623,0.031092
624,0.030988
625,0.030101
626,0.029227
627,0.028335
628,0.027467
629,0.026577
630,0.025679
631,0.026269
632,0.025411
633,0.024542
634,0.023650
635,0.022765
636,0.021870
637,0.025433
638,0.024662
639,0.023801
640,0.022978
641,0.022109
642,0.021234
643,0.020337
644,0.019445
645,0.020517
646,0.019634
647,0.018754
648,0.017857
649,0.016973
650,0.017161
651,0.016275
652,0.015377
653,0.014488
654,0.014493
655,0.013673
656,0.012854
657,0.011997
658,0.011123
659,0.010108
660,0.009220
661,0.008430
662,0.007503
663,0.006618
664,0.006770
665,0.005887
666,0.004985
667,0.004086
668,0.003191
669,0.003180
670,0.002338
671,0.001440
672,0.000537
673,0.000352
674,0.001249
675,0.001050
676,0.001912
677,0.002797
678,0.003706
679,0.003257
680,0.004131
681,0.005049
682,0.005943
683,0.005896
684,0.006774
685,0.007558
686,0.008444
687,0.009342
688,0.009421
689,0.010296
690,0.011255
691,0.012155
692,0.013047
693,0.013950
694,0.013478
695,0.014333
696,0.015221
697,0.016079
698,0.016963
699,0.017886
700,0.018756
701,0.019808
702,0.018879
703,0.019680
704,0.020557
705,0.021442
706,0.022319
707,0.023206
708,0.022974
709,0.023762
710,0.024632
711,0.025386
712,0.026300
713,0.027214
714,0.028090
715,0.028983
716,0.028774
717,0.016775
718,0.017556
719,0.018419
720,0.019313
721,0.019121
722,0.020002
723,0.013243
724,0.014045
725,0.014964
726,0.015850
727,0.015597
728,0.005359
729,0.006140
730,0.006955
