measurement,one_way_delay_us
456,0.176956
457,0.177842
458,0.178726
459,0.179615
460,0.179460
461,0.180353
462,0.181122
463,0.182125
464,0.182238
465,0.183071
466,0.183966
467,0.184850
468,0.181194
469,0.182029
470,0.182881
471,0.183771
472,0.183874
473,0.184734
474,0.185616
475,0.186478
476,0.187360
477,0.188246
478,0.185183
479,0.185917
480,0.186761
481,0.187672
482,0.187494
483,0.188411
484,0.189303
485,0.190225
486,0.191108
487,0.190734
488,0.191632
489,0.192528
490,0.193463
491,0.194404
492,0.195321
493,0.196239
494,0.197175
495,0.196740
496,0.197578
497,0.198436
498,0.199310
499,0.200240
500,0.201121
501,0.202285
502,0.201983
503,0.202850
504,0.203743
505,0.204646
506,0.205528
507,0.206438
508,0.206177
509,0.207083
510,0.208082
511,0.208985
512,0.208575
513,0.207288
514,0.208100
515,0.208978
516,0.209890
517,0.191900
518,0.192709
519,0.193558
520,0.195240
521,0.196134
522,0.188179
523,0.188998
524,0.189843
525,0.190777
526,0.191702
527,0.192619
528,0.193511
529,0.194423
530,0.193280
531,0.194170
532,0.195045
533,0.195929
534,0.196827
535,0.196664
536,0.197550
537,0.194024
538,0.194734
539,0.195620
540,0.187765
541,0.188553
542,0.189394
543,0.190325
544,0.191229
545,0.192149
546,0.193037
547,0.192222
548,0.193059
549,0.193930
550,0.194838
551,0.195688
552,0.196587
553,0.196008
554,0.196869
555,0.197743
556,0.198632
557,0.199521
558,0.200408
559,0.200230
560,0.201059
561,0.201973
562,0.202948
563,0.203811
564,0.203397
565,0.187710
566,0.188592
567,0.189388
568,0.190275
569,0.189471
570,0.189038
571,0.189888
572,0.190746
573,0.191572
574,0.192445
575,0.193434
576,0.194244
577,0.194205
578,0.194984
579,0.195838
580,0.196632
581,0.196321
582,0.197170
583,0.198073
584,0.197974
585,0.198734
586,0.199585
587,0.186364
588,0.187143
589,0.187984
590,0.188839
591,0.189681
592,0.190168
593,0.190886
594,0.191539
595,0.192326
596,0.193090
597,0.191875
598,0.192613
599,0.190305
600,0.191128
601,0.189290
602,0.190144
603,0.191000
