measurement,one_way_delay_us
399,-0.845905
400,-0.845735
401,-0.845870
402,-0.845090
403,-0.845888
404,-0.845781
405,-0.845822
406,-0.844977
407,-0.845648
408,-0.845159
409,-0.843854
410,-0.844609
411,-0.845486
412,-0.845087
413,-0.845913
414,-0.844731
415,-0.845494
416,-0.844931
417,-0.845718
418,-0.844999
419,-0.845791
420,-0.845660
421,-0.845615
422,-0.845009
423,-0.845838
424,-0.845755
425,-0.845754
426,-0.845083
427,-0.845869
428,-0.845795
429,-0.845986
430,-0.845073
431,-0.845784
432,-0.845161
433,-0.843941
434,-0.844684
435,-0.845571
436,-0.845741
437,-0.845280
438,-0.845030
439,-0.845707
440,-0.845500
441,-0.846025
442,-0.844915
443,-0.845646
444,-0.845504
445,-0.846034
446,-0.844820
447,-0.845667
448,-0.845349
449,-0.846170
450,-0.845024
451,-0.845743
452,-0.845913
453,-0.845270
454,-0.844854
455,-0.845632
456,-0.845493
457,-0.846053
458,-0.844977
459,-0.845678
460,-0.845563
461,-0.845551
462,-0.845031
463,-0.845845
464,-0.846180
465,-0.845912
466,-0.845048
467,-0.845792
468,-0.845735
469,-0.846252
470,-0.844994
471,-0.845703
472,-0.845851
473,-0.845341
474,-0.844989
475,-0.845662
476,-0.845423
477,-0.846277
478,-0.845027
479,-0.845730
480,-0.845892
481,-0.845330
482,-0.844946
483,-0.845639
484,-0.845661
485,-0.845669
486,-0.844992
487,-0.845764
488,-0.845630
489,-0.845637
490,-0.845049
491,-0.845886
492,-0.845777
493,-0.845878
494,-0.845089
495,-0.844670
496,-0.845419
497,-0.846002
498,-0.844949
499,-0.845699
500,-0.845614
501,-0.845857
502,-0.845115
503,-0.844915
504,-0.845747
505,-0.845634
506,-0.844990
507,-0.844760
508,-0.845664
509,-0.846219
510,-0.844876
511,-0.845512
512,-0.844849
513,-0.845629
514,-0.844441
515,-0.845163
516,-0.841561
517,-0.842327
518,-0.843174
519,-0.843226
520,-0.844001
521,-0.844904
522,-0.844044
523,-0.844924
524,-0.843997
525,-0.844802
526,-0.845583
527,-0.845673
528,-0.846171
529,-0.844994
530,-0.845688
531,-0.845697
532,-0.846218
533,-0.845026
534,-0.845784
535,-0.845112
536,-0.843941
537,-0.844695
538,-0.845600
539,-0.845806
540,-0.846150
541,-0.844984
542,-0.845729
543,-0.846150
544,-0.846235
545,-0.844901
546,-0.845638
547,-0.845539
548,-0.845615
549,-0.844932
550,-0.845754
551,-0.846039
552,-0.846133
553,-0.844977
554,-0.845679
555,-0.845591
556,-0.845739
557,-0.844942
558,-0.845748
559,-0.845618
560,-0.845613
561,-0.845017
562,-0.845831
563,-0.845780
564,-0.845933
565,-0.844984
566,-0.845642
567,-0.845330
568,-0.846143
569,-0.845038
570,-0.845787
571,-0.845974
572,-0.845485
573,-0.844993
574,-0.845667
575,-0.845478
576,-0.845999
577,-0.844892
578,-0.845613
579,-0.845158
580,-0.843888
581,-0.844670
582,-0.845573
583,-0.845789
584,-0.845484
585,-0.845003
586,-0.844610
587,-0.844699
588,-0.843980
589,-0.844814
590,-0.845659
591,-0.845773
592,-0.846240
593,-0.844999
594,-0.845682
595,-0.845851
596,-0.845334
597,-0.845053
598,-0.844709
599,-0.845020
600,-0.845856
601,-0.844763
602,-0.845516
603,-0.845720
604,-0.845257
605,-0.845020
606,-0.845723
607,-0.845564
608,-0.845650
609,-0.844620
610,-0.845658
611,-0.844851
612,-0.845833
613,-0.844968
614,-0.845672
615,-0.844705
616,-0.845523
617,-0.844905
618,-0.845701
619,-0.845537
620,-0.845954
621,-0.844820
622,-0.845497
623,-0.845383
624,-0.846274
625,-0.845051
626,-0.845854
627,-0.846019
628,-0.845447
629,-0.844975
630,-0.845667
631,-0.845461
632,-0.845899
633,-0.844902
634,-0.845647
635,-0.845438
636,-0.846257
637,-0.845069
638,-0.845832
639,-0.846008
640,-0.845427
641,-0.844961
642,-0.843509
643,-0.844391
644,-0.845297
645,-0.846125
646,-0.846257
647,-0.844946
648,-0.845728
649,-0.845785
650,-0.845368
651,-0.844914
652,-0.845672
653,-0.845463
654,-0.845974
655,-0.845046
656,-0.844580
657,-0.845364
658,-0.846209
659,-0.845116
660,-0.845806
661,-0.845930
662,-0.845499
663,-0.845018
664,-0.845716
665,-0.845577
666,-0.845547
667,-0.844945
668,-0.845693
669,-0.845485
670,-0.845985
671,-0.844985
672,-0.843901
673,-0.844783
674,-0.843899
675,-0.844664
676,-0.845595
677,-0.845789
678,-0.845031
679,-0.843973
680,-0.844749
681,-0.845635
682,-0.845791
683,-0.845306
684,-0.844939
685,-0.845694
686,-0.638854
687,-0.639596
688,-0.638897
689,-0.639755
690,-0.640486
691,-0.642182
692,-0.643016
693,-0.643835
694,-0.642823
695,-0.643656
696,-0.644542
697,-0.645448
698,-0.646343
699,-0.647214
700,-0.646906
701,-0.647973
702,-0.648877
703,-0.649776
704,-0.649853
705,-0.650673
706,-0.651558
707,-0.652443
708,-0.653311
709,-0.653089
710,-0.654212
711,-0.655217
712,-0.656133
713,-0.657047
714,-0.656754
715,-0.657571
716,-0.658447
717,-0.659329
718,-0.659043
719,-0.659908
720,-0.660802
721,-0.661696
722,-0.660891
723,-0.661717
724,-0.662603
725,-0.663495
726,-0.664365
727,-0.665244
728,-0.664905
729,-0.665763
730,-0.666626
731,-0.667478
732,-0.668306
733,-0.669194
734,-0.670088
735,-0.670947
736,-0.671826
737,-0.671492
738,-0.672374
739,-0.673256
740,-0.674137
741,-0.673924
742,-0.674815
743,-0.675708
744,-0.676545
745,-0.677425
746,-0.676835
747,-0.677669
748,-0.678472
749,-0.679359
750,-0.680262
751,-0.681137
752,-0.681986
753,-0.681920
754,-0.682763
755,-0.683623
756,-0.684482
757,-0.683962
758,-0.684818
759,-0.685653
760,-0.686446
761,-0.687330
762,-0.688207
763,-0.689063
764,-0.687995
765,-0.688719
766,-0.689553
767,-0.690390
768,-0.691264
769,-0.690998
770,-0.691770
771,-0.692662
772,-0.693544
773,-0.692954
774,-0.693825
775,-0.694713
776,-0.695526
777,-0.696384
778,-0.697203
779,-0.698072
780,-0.697746
781,-0.698572
782,-0.699414
783,-0.699219
784,-0.700029
785,-0.700873
786,-0.701765
787,-0.702649
788,-0.702508
789,-0.703391
790,-0.704277
791,-0.705108
792,-0.705055
793,-0.705925
794,-0.706795
795,-0.707646
796,-0.708423
797,-0.708350
798,-0.709197
799,-0.710041
800,-0.798648
801,-0.799569
802,-0.799149
803,-0.800010
804,-0.800891
805,-0.800736
806,-0.801568
807,-0.802415
808,-0.803311
809,-0.803210
810,-0.804531
811,-0.806450
812,-0.807391
813,-0.808366
814,-0.808446
815,-0.809390
816,-0.810238
817,-0.811100
818,-0.812023
819,-0.811610
820,-0.812515
821,-0.813351
822,-0.813196
823,-0.814003
824,-0.814843
825,-0.815696
826,-0.815596
827,-0.816452
828,-0.817352
829,-0.818288
830,-0.819145
831,-0.818854
832,-0.819748
833,-0.820694
834,-0.821578
835,-0.822475
836,-0.822551
837,-0.823380
838,-0.824235
839,-0.825070
840,-0.825959
841,-0.825411
842,-0.826278
843,-0.827162
844,-0.828010
845,-0.828956
846,-0.829970
847,-0.830875
848,-0.830206
849,-0.831046
850,-0.831929
851,-0.832712
852,-0.833632
853,-0.834535
854,-0.835429
855,-0.834750
856,-0.835575
857,-0.836401
858,-0.837381
859,-0.838245
860,-0.839160
861,-0.838159
862,-0.838999
863,-0.839886
864,-0.840824
865,-0.841665
866,-0.841475
867,-0.842391
868,-0.843285
869,-0.844195
870,-0.844259
871,-0.844993
872,-0.845844
873,-0.845743
874,-0.843622
875,-0.844410
876,-0.845297
877,-0.846152
878,-0.846255
879,-0.846144
880,-0.845834
881,-0.846200
882,-0.845965
883,-0.846190
884,-0.845862
885,-0.845674
886,-0.845241
887,-0.845148
888,-0.845446
889,-0.844894
890,-0.845198
891,-0.845998
892,-0.845394
893,-0.846133
894,-0.846130
895,-0.845969
896,-0.845153
897,-0.845857
898,-0.845619
899,-0.845670
900,-0.845899
901,-0.845721
902,-0.845344
903,-0.846128
904,-0.846014
905,-0.846118
906,-0.845791
907,-0.845576
908,-0.846047
909,-0.845384
910,-0.845934
911,-0.844601
912,-0.845239
913,-0.846070
914,-0.846221
915,-0.844842
916,-0.845547
917,-0.845844
918,-0.845775
919,-0.846080
